mode,prompt_type,id_,sum,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8,reason9,reason10,reason11,reason12,reason13,reason14,reason15,reason16,reason17,reason18,comp_tok_sum,prompt_tok_sum
medium,action+expression,28,72,5,5,5,5,2,5,5,2,2,3,4,3,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12446
medium,action+expression,29,79,5,5,5,5,4,5,5,5,2,3,4,5,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+expression,30,70,5,5,5,5,2,2,5,5,3,3,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12446
medium,action+expression,31,72,5,5,5,5,2,2,5,5,2,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+expression,32,65,5,5,4,5,2,5,5,3,3,2,3,1,3,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+expression,33,67,5,5,4,5,2,5,5,2,3,2,3,1,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12455
medium,action+expression,34,69,5,5,5,5,2,5,5,3,3,3,3,1,3,1,5,5,5,5,,,,,,,,,,,,,,,,,,,90,12455
medium,action+expression,35,79,5,5,5,5,2,5,5,5,3,3,3,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
medium,action+expression,36,74,5,5,5,5,2,5,5,5,3,2,4,5,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12428
medium,action+expression,37,71,5,5,5,5,2,5,5,5,2,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
medium,action+expression,38,71,5,5,5,5,2,2,5,5,3,2,5,5,5,1,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12437
medium,action+expression,39,57,5,5,5,5,2,2,5,3,3,2,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12428
medium,action+expression,40,65,5,5,5,5,2,2,5,5,2,1,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+expression,41,70,5,5,5,5,2,5,5,3,2,1,4,5,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+expression,42,73,5,5,5,5,2,5,5,5,2,1,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12419
medium,action+expression,43,69,5,5,5,5,2,5,5,5,2,2,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+expression,44,69,5,5,5,5,2,2,4,5,3,1,3,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
medium,action+expression,45,77,5,5,5,5,2,5,5,5,3,2,3,5,5,5,5,4,3,5,,,,,,,,,,,,,,,,,,,90,12383
medium,action+expression,46,77,5,5,5,5,2,5,4,5,3,2,3,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12437
medium,action+expression,47,78,5,5,5,5,2,5,5,5,3,2,3,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+expression,48,58,5,5,2,5,2,5,5,1,3,1,3,1,1,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+expression,49,46,3,5,2,2,2,5,2,1,2,2,3,1,1,1,5,5,3,1,,,,,,,,,,,,,,,,,,,90,12356
medium,action+expression,50,52,3,5,2,5,2,5,5,1,3,1,3,1,1,1,5,5,3,1,,,,,,,,,,,,,,,,,,,90,12374
medium,action+expression,51,67,5,5,5,5,2,2,5,2,4,2,3,1,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12419
medium,action+background,0,81,5,5,5,5,5,5,5,5,3,4,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,1,59,3,1,5,2,2,2,3,5,3,3,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,2,70,5,5,5,5,5,2,5,5,3,4,5,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12365
medium,action+background,3,76,5,5,5,5,2,5,5,5,3,3,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
medium,action+background,4,76,5,5,5,5,5,2,5,5,1,4,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,5,72,5,5,5,5,2,2,5,5,1,3,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
medium,action+background,6,77,5,5,5,5,2,5,5,5,1,1,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
medium,action+background,7,72,5,3,5,5,2,5,5,5,1,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
medium,action+background,8,75,5,5,5,5,2,5,5,5,3,1,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
medium,action+background,9,72,5,5,5,5,2,5,5,5,4,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,10,72,5,5,3,5,2,5,5,5,2,1,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,11,74,5,5,5,5,2,5,5,5,2,1,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,12,43,1,1,2,1,3,5,1,1,1,1,5,1,1,5,1,4,5,4,,,,,,,,,,,,,,,,,,,90,12374
medium,action+background,13,66,5,5,5,5,2,5,5,1,4,3,5,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12365
medium,action+background,14,65,5,5,5,5,2,2,2,5,3,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+background,15,68,5,5,5,5,2,2,5,4,4,2,5,4,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
medium,action+background,16,76,5,5,5,5,2,5,5,5,3,2,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12365
medium,action+background,17,62,5,1,4,3,2,2,5,5,2,3,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12365
medium,action+background,18,58,3,1,5,5,2,5,5,3,2,3,5,1,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,19,84,5,5,5,5,4,5,5,5,3,2,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,12365
medium,action+background,20,75,5,5,5,5,2,5,5,5,2,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
medium,action+background,21,69,5,5,5,5,5,5,5,1,3,4,5,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
medium,action+background,22,70,5,5,5,5,5,5,4,1,4,5,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+background,23,69,5,5,5,5,2,5,5,1,3,3,5,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
medium,action+background,24,80,5,5,5,5,2,5,5,5,3,2,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,25,71,5,5,5,5,2,5,5,5,3,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,26,73,5,5,5,5,2,5,5,5,1,1,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,27,68,5,5,5,5,2,2,5,5,3,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12356
medium,action+background,28,80,5,5,5,5,5,5,5,5,2,4,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12410
medium,action+background,29,69,5,5,5,5,2,5,5,3,3,2,5,1,2,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12410
medium,action+background,30,76,5,5,5,5,4,2,5,5,3,3,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
medium,action+background,31,71,5,5,5,5,5,2,5,2,4,3,5,3,3,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12428
medium,action+background,32,61,5,5,4,5,4,2,5,3,4,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12419
medium,action+background,33,55,5,5,4,5,2,2,5,1,3,2,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12419
medium,action+background,34,61,5,5,5,5,2,2,5,1,4,2,5,1,1,5,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12419
medium,action+background,35,61,5,5,2,5,2,2,5,1,2,2,5,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12419
medium,action+background,36,67,5,3,5,5,2,2,5,5,3,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+background,37,59,5,3,5,5,2,5,5,3,1,3,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
medium,action+background,38,77,5,5,5,5,5,2,5,5,4,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+background,39,70,5,5,5,5,2,2,5,5,4,3,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+background,40,72,5,5,5,5,2,5,5,5,3,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
medium,action+background,41,73,5,5,5,5,2,5,5,5,3,1,5,5,3,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
medium,action+background,42,48,3,2,2,5,2,2,2,1,3,2,5,1,1,5,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12365
medium,action+background,43,78,5,5,5,5,2,5,5,5,2,1,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12365
medium,action+background,44,65,5,5,2,5,2,5,5,2,2,2,5,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+background,45,53,5,5,2,5,2,2,5,1,3,2,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+background,46,64,5,5,2,5,2,5,5,1,4,2,5,1,1,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12383
medium,action+background,47,53,5,5,2,5,2,2,5,1,3,1,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12392
medium,action+background,48,52,1,3,3,5,2,2,5,1,3,3,5,1,1,5,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12383
medium,action+background,49,58,5,3,2,5,2,5,5,1,3,1,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12383
medium,action+background,50,60,5,5,4,5,2,5,5,1,3,3,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12374
medium,action+background,51,65,5,5,5,5,2,5,5,1,3,3,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12401
medium,all,0,73,5,5,2,5,5,5,5,2,4,3,5,3,3,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12581
medium,all,1,66,5,5,2,5,2,5,3,5,2,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12509
medium,all,2,59,5,3,5,5,2,2,2,3,2,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12572
medium,all,3,68,5,5,2,5,2,5,4,4,2,2,3,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12581
medium,all,4,56,5,5,2,5,2,2,5,3,3,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12563
medium,all,5,76,5,5,2,5,5,5,5,3,3,4,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12518
medium,all,6,76,5,5,5,5,2,5,5,5,3,2,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12473
medium,all,7,69,5,5,2,5,4,5,5,3,3,2,5,3,3,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12599
medium,all,8,71,5,5,5,5,2,5,5,5,3,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12491
medium,all,9,69,5,5,2,5,2,5,5,5,4,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12536
medium,all,10,65,5,5,2,5,2,5,5,3,2,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12464
medium,all,11,62,5,5,2,5,2,5,5,4,2,1,5,3,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12518
medium,all,12,82,5,5,5,5,2,5,5,5,3,2,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,12608
medium,all,13,76,5,5,2,5,2,5,5,5,2,2,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12545
medium,all,14,66,5,5,2,5,4,5,5,1,4,3,5,1,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12491
medium,all,15,57,3,1,2,5,2,5,5,4,2,2,5,3,3,5,1,5,3,1,,,,,,,,,,,,,,,,,,,90,12491
medium,all,16,79,5,5,5,5,2,5,5,5,4,2,5,5,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,90,12464
medium,all,17,58,5,5,2,2,2,2,3,4,2,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12482
medium,all,18,77,5,5,2,5,2,5,5,5,3,2,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12545
medium,all,19,65,5,5,2,5,2,5,5,2,2,2,5,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12482
medium,all,20,82,5,5,5,5,2,5,5,5,3,2,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,12545
medium,all,21,66,5,5,2,5,5,5,5,3,3,4,5,1,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12518
medium,all,22,55,3,3,2,5,2,2,5,2,2,2,5,1,2,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12572
medium,all,23,74,5,5,5,5,2,5,4,5,2,2,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12590
medium,all,24,55,5,5,2,5,2,2,5,3,2,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12455
medium,all,25,65,5,5,2,5,2,2,5,5,3,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12500
medium,all,26,73,5,5,2,5,2,5,5,5,3,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12446
medium,all,27,60,3,1,5,5,2,2,5,5,1,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12473
medium,all,28,62,5,5,5,5,2,5,5,2,2,2,5,3,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12554
medium,all,29,63,5,5,2,2,2,5,5,3,2,2,5,3,3,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12482
medium,all,30,70,5,5,5,5,2,5,5,2,3,2,5,1,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12626
medium,all,31,64,5,3,2,5,2,5,5,2,4,2,5,2,2,5,1,4,5,5,,,,,,,,,,,,,,,,,,,90,12527
medium,all,32,69,5,5,5,5,2,2,5,5,3,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12545
medium,all,33,49,3,3,2,5,2,2,4,2,2,2,5,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12590
medium,all,34,49,3,3,2,5,2,2,5,1,3,2,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12635
medium,all,35,62,5,5,2,5,5,2,5,1,3,3,5,1,1,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12581
medium,all,36,60,5,5,5,5,2,2,5,3,2,1,5,3,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12572
medium,all,37,51,3,3,2,4,2,2,5,2,2,3,5,1,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12482
medium,all,38,78,5,5,2,5,2,5,5,5,4,2,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12545
medium,all,39,73,5,5,5,5,2,5,5,5,4,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12644
medium,all,40,53,5,5,2,5,2,2,4,2,2,1,5,1,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12509
medium,all,41,73,5,5,2,5,2,2,5,5,3,1,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12527
medium,all,42,52,1,5,2,3,2,5,5,1,1,2,5,1,1,5,1,5,3,4,,,,,,,,,,,,,,,,,,,90,12518
medium,all,43,83,5,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12464
medium,all,44,76,5,5,5,5,2,5,4,3,2,2,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12527
medium,all,45,60,5,5,2,5,3,2,4,3,3,2,5,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12599
medium,all,46,52,5,5,5,5,2,2,2,2,2,1,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12563
medium,all,47,59,5,5,2,5,2,2,4,2,3,2,5,1,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12491
medium,all,48,65,5,5,2,5,2,5,5,1,2,2,5,1,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12446
medium,all,49,53,5,3,2,5,2,5,5,1,2,3,5,1,1,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12554
medium,all,50,69,5,5,5,5,2,5,5,2,3,2,5,1,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12491
medium,all,51,62,5,5,2,5,2,2,5,2,3,2,5,1,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12590
hard,simple,0,58,5,5,5,5,2,5,5,1,3,2,3,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,1,58,5,5,5,5,2,5,5,1,3,2,3,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,2,68,5,5,5,5,2,5,5,3,3,1,3,1,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,3,66,5,5,5,5,2,5,5,2,3,1,3,1,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,4,63,1,5,5,5,2,2,4,5,4,2,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,5,63,1,5,5,5,2,2,4,5,3,2,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,6,64,5,5,5,5,2,2,3,5,2,2,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,7,66,5,5,5,5,2,2,4,5,3,2,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,8,51,1,5,2,5,2,2,5,1,4,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,9,52,1,5,2,5,2,2,5,1,4,3,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,10,47,1,5,2,5,2,2,5,1,3,2,5,1,1,1,1,3,3,4,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,11,49,1,5,2,5,2,2,5,1,4,2,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,12,46,1,5,2,5,2,2,5,1,2,2,3,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,13,47,1,5,2,5,2,2,5,1,3,2,3,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,14,65,5,5,5,5,5,2,5,1,2,2,4,1,4,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,15,55,5,5,4,5,2,2,5,1,2,2,3,1,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,16,63,5,5,5,5,2,2,5,5,2,2,4,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,17,70,5,5,5,5,2,2,5,5,2,2,3,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,18,53,1,3,2,5,2,5,5,1,2,2,4,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,19,50,1,3,2,5,2,5,5,1,2,2,5,1,1,5,1,5,3,1,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,20,71,5,5,5,5,2,2,5,5,3,2,3,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,21,71,5,5,5,5,2,2,5,5,2,2,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,22,67,5,5,5,5,2,2,5,5,3,2,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,23,67,5,5,5,5,2,2,5,5,3,2,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12293
hard,simple,24,67,5,5,5,5,2,2,5,2,2,2,5,3,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,25,67,5,5,5,5,2,2,5,3,2,2,5,2,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,26,63,5,5,5,5,2,2,5,2,4,2,5,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,27,63,5,5,5,5,2,2,5,2,3,2,5,2,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,28,63,5,5,5,5,2,2,5,5,3,2,3,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,29,66,5,5,5,5,2,2,5,5,2,2,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,30,60,5,5,5,5,2,5,5,1,2,2,4,1,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,31,62,5,5,5,5,2,5,5,1,2,2,4,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,32,72,5,5,5,5,2,5,5,5,3,3,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,33,76,5,5,5,5,2,5,5,5,3,3,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,34,70,5,5,5,5,4,2,5,5,4,2,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,35,69,5,5,5,5,2,2,5,5,4,3,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,36,51,5,1,4,5,2,2,2,2,4,2,5,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,37,51,5,3,4,5,2,2,2,2,3,2,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,38,54,5,5,4,5,2,2,5,1,2,2,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,39,60,5,5,5,5,2,2,5,1,2,2,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,40,70,5,5,5,5,2,2,5,5,2,2,3,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,41,69,5,5,5,5,2,2,5,5,1,2,3,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,42,62,5,5,5,5,2,2,2,5,2,2,4,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,43,62,5,5,5,5,2,2,2,5,3,2,3,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,44,57,5,5,5,3,5,2,4,2,3,3,4,1,2,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12302
hard,simple,45,56,5,5,5,5,2,2,4,2,3,3,4,1,2,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,12302
hard,simple,46,46,5,5,5,2,2,2,2,1,2,2,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12302
hard,simple,47,45,5,5,4,1,2,2,2,1,3,2,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12302
hard,simple,48,69,5,5,5,5,2,2,5,1,3,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,49,68,5,5,5,5,2,2,5,1,2,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,50,80,5,5,5,5,5,5,5,5,4,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,51,77,5,5,5,5,2,5,5,5,4,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,52,72,5,5,5,5,5,5,5,1,4,3,4,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,53,70,5,5,5,5,2,5,5,1,4,3,5,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,54,59,5,5,5,5,2,5,5,1,2,3,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,55,67,5,5,4,5,5,5,5,1,3,3,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12311
hard,simple,56,78,5,5,5,5,2,5,5,5,2,2,4,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,simple,57,78,5,5,5,5,2,5,5,5,2,2,4,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,simple,58,71,5,5,5,5,2,5,5,5,3,2,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,simple,59,74,5,5,5,5,2,5,5,5,3,2,3,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,simple,60,79,5,5,5,5,2,5,5,5,3,2,4,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,61,76,5,5,5,5,2,5,5,5,3,3,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,62,71,5,5,5,5,2,2,5,5,2,2,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,63,73,5,5,5,5,2,2,5,5,3,3,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12320
hard,simple,64,55,5,3,5,5,2,5,5,1,3,2,3,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,65,57,5,3,2,5,5,5,5,3,3,2,3,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,66,59,5,3,2,5,5,5,5,1,4,3,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,67,55,5,3,2,5,2,2,5,3,4,3,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,12329
hard,simple,68,35,2,3,3,2,2,2,1,3,1,1,4,1,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,90,12347
hard,simple,69,37,1,1,2,4,2,2,2,3,1,1,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12347
hard,simple,70,33,1,1,2,2,2,2,2,1,1,1,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,12347
