mode,prompt_type,id_,sum,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8,reason9,reason10,reason11,reason12,reason13,reason14,reason15,reason16,reason17,reason18,comp_tok_sum,prompt_tok_sum
medium,action+expression,28,60,5,5,5,5,2,2,5,3,2,2,4,3,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12374
medium,action+expression,29,65,5,5,5,5,2,2,5,2,3,2,3,5,3,1,5,2,5,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+expression,30,66,5,5,5,5,2,2,5,3,3,2,4,3,4,1,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12374
medium,action+expression,31,67,5,5,5,5,2,2,5,5,3,2,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+expression,32,66,5,5,5,5,2,2,5,2,3,2,3,1,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+expression,33,69,5,5,4,5,2,5,5,2,3,2,4,1,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12383
medium,action+expression,34,67,5,5,5,5,2,2,5,3,3,2,4,1,5,5,1,5,4,5,,,,,,,,,,,,,,,,,,,108,12383
medium,action+expression,35,70,5,5,5,5,2,5,5,3,3,2,3,1,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12329
medium,action+expression,36,70,5,5,5,5,2,5,5,5,2,1,5,5,5,5,1,5,3,1,,,,,,,,,,,,,,,,,,,108,12356
medium,action+expression,37,74,5,5,5,5,2,5,5,5,2,1,4,5,5,5,5,5,4,1,,,,,,,,,,,,,,,,,,,108,12311
medium,action+expression,38,73,5,5,5,5,2,5,5,5,4,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12365
medium,action+expression,39,66,5,5,5,5,2,2,5,5,4,2,5,5,5,1,1,5,3,1,,,,,,,,,,,,,,,,,,,108,12356
medium,action+expression,40,60,3,1,4,5,2,2,5,5,3,1,4,3,3,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+expression,41,70,5,1,5,5,2,5,5,5,3,1,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+expression,42,74,5,5,5,5,2,5,5,4,3,2,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12347
medium,action+expression,43,64,5,3,5,5,2,2,5,5,3,2,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+expression,44,77,5,5,5,5,2,5,5,5,2,1,5,5,5,5,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12311
medium,action+expression,45,79,5,5,5,5,2,5,5,5,2,1,4,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,108,12311
medium,action+expression,46,70,5,5,5,5,2,5,5,5,2,1,4,5,5,1,1,5,4,5,,,,,,,,,,,,,,,,,,,108,12365
medium,action+expression,47,66,5,5,5,5,2,2,5,5,3,1,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+expression,48,59,5,5,2,5,2,5,5,1,3,2,4,1,1,5,1,5,5,2,,,,,,,,,,,,,,,,,,,108,12284
medium,action+expression,49,60,5,5,4,5,2,5,5,1,2,2,4,1,1,5,1,5,5,2,,,,,,,,,,,,,,,,,,,108,12284
medium,action+expression,50,55,5,5,2,5,2,5,5,1,3,2,4,1,1,1,1,5,5,2,,,,,,,,,,,,,,,,,,,108,12302
medium,action+expression,51,51,5,3,2,5,2,5,4,1,3,2,4,1,1,1,1,5,3,3,,,,,,,,,,,,,,,,,,,108,12347
medium,action+background,0,75,5,5,5,5,2,5,5,5,2,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,1,60,5,5,5,1,2,2,2,5,3,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,2,76,5,5,5,5,2,5,5,5,2,3,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12293
medium,action+background,3,55,2,3,5,5,2,2,4,3,1,2,5,3,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12275
medium,action+background,4,69,5,1,5,5,2,5,5,5,1,1,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,5,73,5,5,5,5,2,5,5,5,1,1,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12275
medium,action+background,6,45,2,4,3,3,2,2,3,2,1,1,5,2,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,12275
medium,action+background,7,77,5,5,5,5,2,5,5,5,1,1,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12275
medium,action+background,8,70,5,5,5,5,2,5,5,5,3,1,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12275
medium,action+background,9,72,5,5,5,5,2,5,5,5,3,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,10,61,3,3,5,5,2,2,5,5,1,1,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,11,69,5,5,5,5,2,5,5,5,2,1,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,12,65,5,1,5,5,2,2,5,5,2,4,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12302
medium,action+background,13,68,3,1,5,5,2,2,5,5,2,2,5,5,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12293
medium,action+background,14,45,1,1,4,5,2,2,5,1,1,2,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+background,15,80,5,5,5,5,2,5,5,5,4,1,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12302
medium,action+background,16,74,5,5,2,5,2,2,5,5,3,2,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12293
medium,action+background,17,64,5,1,5,5,2,2,5,5,3,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12293
medium,action+background,18,71,5,5,5,5,2,5,5,5,2,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,19,76,5,5,5,5,2,5,5,5,3,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12293
medium,action+background,20,71,5,5,5,5,2,5,5,5,3,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12329
medium,action+background,21,61,5,5,5,5,2,2,5,5,4,3,5,1,1,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12338
medium,action+background,22,64,5,5,2,5,2,5,5,1,2,2,5,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+background,23,76,5,5,2,5,2,5,5,5,2,1,5,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,12329
medium,action+background,24,58,3,1,4,5,2,2,4,5,2,2,5,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,25,55,3,1,4,3,2,2,5,3,1,1,5,3,3,1,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,26,67,5,5,5,5,2,2,5,5,2,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,27,53,3,1,4,5,2,2,5,5,1,1,5,3,3,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12284
medium,action+background,28,68,5,5,5,5,2,5,5,1,2,2,5,1,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12338
medium,action+background,29,62,5,5,2,5,2,5,5,1,3,1,5,1,2,5,1,5,5,4,,,,,,,,,,,,,,,,,,,108,12338
medium,action+background,30,45,1,1,2,3,2,2,5,2,1,1,5,1,2,1,1,5,5,5,,,,,,,,,,,,,,,,,,,108,12329
medium,action+background,31,71,5,5,5,1,2,5,5,5,3,2,5,5,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12356
medium,action+background,32,60,5,5,2,5,2,2,3,5,2,1,5,5,5,1,1,5,3,3,,,,,,,,,,,,,,,,,,,108,12347
medium,action+background,33,53,5,2,2,5,2,5,5,1,3,1,5,1,1,5,1,5,3,1,,,,,,,,,,,,,,,,,,,108,12347
medium,action+background,34,49,5,5,2,5,2,2,5,1,2,1,5,1,1,1,1,5,3,2,,,,,,,,,,,,,,,,,,,108,12347
medium,action+background,35,61,5,5,2,5,2,2,5,5,2,1,5,5,5,1,1,5,3,2,,,,,,,,,,,,,,,,,,,108,12347
medium,action+background,36,55,3,1,5,4,2,2,2,5,2,1,5,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+background,37,81,5,5,5,5,2,5,5,5,3,3,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12311
medium,action+background,38,60,1,2,5,5,2,5,5,1,1,2,5,3,4,1,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+background,39,72,5,5,5,5,2,2,5,5,3,2,5,5,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+background,40,58,1,1,5,5,2,5,5,5,1,1,5,3,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12311
medium,action+background,41,80,5,5,5,5,2,5,5,5,4,2,5,5,5,5,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12302
medium,action+background,42,68,5,5,5,5,2,2,5,5,3,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12293
medium,action+background,43,78,5,5,5,5,2,2,5,5,4,2,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12293
medium,action+background,44,62,5,5,2,5,2,2,5,5,2,1,5,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+background,45,63,5,5,2,5,2,2,5,5,2,1,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+background,46,69,5,5,5,5,2,2,5,5,4,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12311
medium,action+background,47,44,1,1,2,5,2,2,5,1,1,1,5,3,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,12320
medium,action+background,48,43,1,1,3,4,2,2,5,1,1,2,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12311
medium,action+background,49,59,5,5,2,5,2,2,5,1,2,2,5,1,1,5,1,5,5,5,,,,,,,,,,,,,,,,,,,108,12311
medium,action+background,50,56,5,1,4,5,2,2,5,1,2,3,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12302
medium,action+background,51,64,5,5,5,5,2,2,5,1,2,2,5,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12329
medium,all,0,75,5,5,2,5,2,5,5,5,3,2,5,5,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,108,12509
medium,all,1,78,5,5,2,5,2,5,5,5,3,3,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12437
medium,all,2,71,5,5,5,5,2,5,5,5,2,3,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12500
medium,all,3,73,5,5,2,5,2,5,5,3,3,2,5,5,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,108,12509
medium,all,4,63,5,5,2,5,2,5,5,3,3,2,5,1,3,5,1,5,5,1,,,,,,,,,,,,,,,,,,,108,12491
medium,all,5,70,5,3,5,5,2,5,4,3,1,3,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12446
medium,all,6,71,3,5,5,5,2,5,5,5,1,1,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12401
medium,all,7,58,1,1,2,5,2,5,5,3,3,2,5,3,3,1,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12527
medium,all,8,73,5,5,2,5,2,2,5,5,3,1,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12419
medium,all,9,72,5,5,2,5,2,5,5,5,3,1,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12464
medium,all,10,58,5,5,2,5,2,5,5,2,2,1,5,2,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12392
medium,all,11,65,5,5,4,5,2,5,5,4,2,1,5,3,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12446
medium,all,12,62,5,1,2,5,2,2,5,5,1,3,5,5,3,5,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12536
medium,all,13,67,5,1,2,5,2,5,5,5,2,2,5,5,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12473
medium,all,14,58,3,1,2,3,2,5,5,3,3,2,5,3,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12419
medium,all,15,74,5,5,2,5,2,5,5,5,4,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12419
medium,all,16,73,5,5,2,5,2,5,5,5,3,2,5,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12392
medium,all,17,60,5,1,2,5,2,2,5,5,3,1,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12410
medium,all,18,65,5,5,4,5,2,2,5,5,2,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,12473
medium,all,19,61,3,5,2,5,2,5,5,1,4,2,5,1,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12410
medium,all,20,74,5,5,5,5,2,5,5,5,2,1,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12473
medium,all,21,64,5,5,2,5,2,5,5,2,2,3,5,1,3,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12446
medium,all,22,42,1,1,2,5,2,2,3,2,1,3,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12500
medium,all,23,74,5,5,5,5,2,5,4,5,3,1,5,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12518
medium,all,24,65,5,5,2,5,2,5,5,2,2,1,5,1,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12383
medium,all,25,52,3,1,2,3,2,2,5,3,1,1,5,3,3,1,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12428
medium,all,26,77,5,5,2,5,2,5,5,5,3,2,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12374
medium,all,27,66,5,5,5,5,2,2,5,5,2,1,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12401
medium,all,28,62,5,5,5,5,2,2,5,2,3,2,5,1,2,1,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12482
medium,all,29,41,3,3,2,1,2,2,3,2,2,1,5,1,2,1,1,4,5,1,,,,,,,,,,,,,,,,,,,108,12410
medium,all,30,49,5,3,2,1,4,2,2,2,3,3,5,3,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,12554
medium,all,31,57,3,3,2,5,2,2,5,2,3,1,5,1,2,5,1,5,5,5,,,,,,,,,,,,,,,,,,,108,12455
medium,all,32,69,5,5,5,5,2,5,5,3,2,2,5,1,3,5,5,5,5,1,,,,,,,,,,,,,,,,,,,108,12473
medium,all,33,55,5,3,2,2,2,5,4,1,2,2,5,1,1,5,1,4,5,5,,,,,,,,,,,,,,,,,,,108,12518
medium,all,34,55,5,5,2,3,2,2,5,1,3,1,5,1,1,5,5,5,3,1,,,,,,,,,,,,,,,,,,,108,12563
medium,all,35,64,5,5,2,5,2,5,5,2,3,2,4,1,2,5,5,5,5,1,,,,,,,,,,,,,,,,,,,108,12509
medium,all,36,51,5,3,2,2,2,2,5,3,1,1,5,3,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12500
medium,all,37,67,5,5,5,5,2,2,5,5,2,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12410
medium,all,38,58,5,5,5,5,2,2,2,3,1,3,5,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,108,12473
medium,all,39,56,3,2,2,5,2,2,5,3,3,3,5,3,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12572
medium,all,40,63,5,5,2,5,2,5,5,3,3,2,5,1,2,5,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12437
medium,all,41,53,3,3,2,5,2,2,5,2,2,2,5,3,2,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12455
medium,all,42,60,5,5,5,5,2,2,2,4,2,1,4,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12446
medium,all,43,73,5,5,5,5,2,5,5,5,4,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12392
medium,all,44,73,5,5,5,5,2,5,5,5,2,1,5,5,5,1,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12455
medium,all,45,65,5,5,2,1,2,5,4,5,2,1,5,5,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12527
medium,all,46,64,5,5,4,5,2,2,4,3,3,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12491
medium,all,47,72,5,5,5,5,2,5,3,5,3,1,5,5,5,1,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12419
medium,all,48,39,3,2,2,3,2,2,2,1,2,2,5,1,2,1,1,3,3,2,,,,,,,,,,,,,,,,,,,108,12374
medium,all,49,63,5,3,2,5,2,5,5,1,3,2,5,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12482
medium,all,50,72,5,5,5,5,2,5,5,3,3,2,5,1,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,108,12419
medium,all,51,66,5,3,2,5,2,5,5,2,2,1,5,1,3,5,5,5,5,5,,,,,,,,,,,,,,,,,,,108,12518
hard,simple,0,54,5,5,5,5,2,2,2,2,2,1,4,1,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,1,53,5,5,5,5,2,2,2,1,2,1,4,1,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,2,67,5,5,5,5,2,2,5,5,3,1,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,3,69,5,5,5,5,2,5,4,5,2,1,4,5,5,1,1,4,5,5,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,4,64,5,5,5,5,1,2,5,5,1,1,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,5,65,5,5,5,5,2,2,5,5,1,1,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,6,68,5,5,5,5,2,2,4,5,1,2,4,5,5,1,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,7,68,5,5,5,5,2,2,3,5,1,2,4,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,8,29,1,0,2,2,2,2,2,1,2,1,4,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,9,33,1,1,2,2,2,2,2,1,2,1,4,1,1,1,1,3,3,3,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,10,66,5,5,5,5,2,2,5,5,3,1,5,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,11,65,5,5,5,5,2,2,5,5,2,1,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,12,42,2,3,2,3,2,2,2,1,2,1,3,1,1,1,5,3,3,5,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,13,43,2,3,2,3,2,2,2,1,2,1,3,1,1,1,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,14,64,5,5,5,5,2,2,5,5,2,1,4,5,5,1,1,5,3,3,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,15,63,5,5,5,5,2,2,5,5,2,1,4,5,5,1,1,5,3,2,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,16,69,5,5,5,5,2,5,5,5,3,2,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,17,71,5,5,5,5,2,2,5,5,3,3,3,5,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,18,53,5,5,4,5,2,2,5,2,2,2,3,1,5,1,1,4,3,1,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,19,52,5,5,3,5,2,2,5,2,2,2,3,1,5,1,1,4,3,1,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,20,58,5,5,5,5,2,2,2,5,1,1,4,5,5,1,1,4,3,2,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,21,62,5,5,5,5,2,2,3,5,1,1,3,5,5,5,1,5,3,1,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,22,62,5,5,5,5,2,2,4,5,1,2,4,5,5,1,1,5,3,2,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,23,62,5,5,5,5,2,2,4,5,1,2,4,5,5,1,1,5,3,2,,,,,,,,,,,,,,,,,,,108,12221
hard,simple,24,57,5,3,2,5,2,2,5,1,3,2,5,1,2,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,25,61,3,3,2,5,2,5,5,1,3,2,5,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,26,46,2,2,2,5,2,2,5,1,2,1,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,27,55,2,3,2,5,2,5,5,1,2,2,5,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,28,43,5,5,2,3,2,2,2,1,3,2,3,1,1,1,1,3,3,3,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,29,44,5,5,2,3,2,2,2,1,3,2,3,1,1,1,1,3,3,4,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,30,65,5,5,5,5,2,2,5,5,2,2,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,31,70,5,5,5,5,2,2,5,5,3,2,3,5,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,32,69,5,5,2,3,2,5,5,5,1,3,3,5,5,5,5,5,3,2,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,33,69,5,5,2,5,2,5,2,5,1,3,3,5,5,5,5,5,4,2,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,34,70,5,5,2,5,2,5,5,5,1,2,3,5,5,5,5,5,3,2,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,35,69,5,5,2,5,2,5,4,5,1,2,3,5,5,5,5,5,3,2,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,36,56,5,5,2,5,4,2,5,1,3,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,37,54,5,5,2,5,2,2,5,1,3,2,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,38,53,5,5,4,5,2,2,5,1,2,1,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,39,52,5,5,4,5,2,2,4,1,2,1,5,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,40,64,5,5,5,5,2,2,4,5,1,1,4,5,5,5,1,5,3,1,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,41,67,5,5,5,5,2,2,5,5,1,1,4,5,5,5,1,5,5,1,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,42,67,5,5,5,5,2,2,5,5,3,2,4,5,5,5,1,4,3,1,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,43,70,5,5,5,5,2,2,5,5,3,2,4,5,5,5,1,5,3,3,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,44,65,5,5,5,5,2,2,4,5,2,1,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12230
hard,simple,45,66,5,5,5,5,2,2,4,5,3,1,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12230
hard,simple,46,57,5,5,4,5,2,2,5,1,3,2,5,1,2,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12230
hard,simple,47,60,5,5,5,5,2,5,5,2,2,2,5,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12230
hard,simple,48,67,5,5,5,5,2,2,4,5,3,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,49,68,5,5,5,5,2,2,5,5,3,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,50,63,5,5,5,5,2,2,2,5,3,2,5,5,4,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,51,62,5,5,5,5,2,2,2,5,3,1,5,5,4,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,52,54,5,5,5,2,2,2,1,5,1,1,4,5,5,1,1,3,3,3,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,53,51,5,5,5,2,2,2,1,5,1,1,4,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,54,61,5,5,5,5,2,2,2,5,1,2,4,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,55,62,5,5,5,5,2,2,2,5,1,2,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12239
hard,simple,56,72,5,5,5,5,2,5,5,5,1,1,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12275
hard,simple,57,74,5,5,5,5,2,5,5,5,1,1,4,5,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,108,12275
hard,simple,58,70,5,5,5,5,2,2,5,5,2,1,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12275
hard,simple,59,77,5,5,5,5,2,5,5,5,2,1,4,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12275
hard,simple,60,60,5,1,5,5,2,2,5,5,3,2,3,5,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,61,66,5,1,5,5,2,2,5,5,3,2,3,5,5,1,5,4,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,62,67,5,3,5,5,2,2,5,5,1,1,4,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,63,63,5,3,2,5,2,2,5,5,2,1,4,5,5,1,5,5,3,3,,,,,,,,,,,,,,,,,,,108,12248
hard,simple,64,49,5,1,2,3,2,5,5,3,2,3,4,1,2,1,1,5,3,1,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,65,52,1,3,2,3,2,5,5,1,3,3,4,1,1,5,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,66,47,1,3,2,5,2,2,5,1,3,2,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,67,50,3,3,2,3,2,5,5,1,3,2,4,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12257
hard,simple,68,57,1,2,5,5,2,5,5,5,1,1,5,1,1,5,1,4,3,5,,,,,,,,,,,,,,,,,,,108,12275
hard,simple,69,60,5,1,5,5,2,5,5,5,1,1,4,1,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12275
hard,simple,70,61,1,1,5,5,2,5,5,5,1,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,12275
